"sampleBlogs.txt";"sampleNews.txt";"sampleTwitter.txt"
"shell fill";0;4;0
"shell for";0;0;52
"shell grill";0;36;0
"shell jack";0;0;7
"shell never";0;0;63
"shell of";0;3;0
"shell out";0;18;0
"shell plan";0;2;0
"shell then";0;1;0
"shelley blog";9;0;0
"shelley when";1;0;0
"shelli romero";0;39;0
"shellshap build";0;5;0
"shellstyl pull";1;0;0
"shelter and";24;0;23
"shelter need";0;11;0
"shelter the";0;7;0
"shelter under";32;0;0
"shelter where";0;35;0
"shelton of";0;0;10
"shelv in";27;0;0
"shelv it";23;0;0
"shelv off";0;17;0
"shelv to";6;0;0
"shelv unit";8;0;0
"shepherd record";0;19;0
"sherbeton crack";0;0;7
"sheri glantz";0;5;0
"sheri rene";0;16;0
"sheridan a";0;25;0
"sheridan was";0;25;0
"sheriff argument";0;6;0
"sheriff as";0;12;0
"sheriff depart";0;35;0
"sheriff deputi";0;2;0
"sheriff from";10;0;0
"sheriff he";15;0;0
"sheriff kill";0;0;26
"sheriff offic";0;28;0
"sheriff person";0;6;0
"sheriff richard";0;9;0
"sheriff spokesman";0;2;0
"sheriff will";0;17;0
"sherlock jone";4;0;0
"sherrod brown";0;31;0
"sherwood lead";0;6;0
"shes a";0;27;98
"shes actual";39;0;0
"shes also";2;0;0
"shes alway";0;1;0
"shes an";0;0;9
"shes appli";0;39;0
"shes bodi";12;0;0
"shes excel";0;30;0
"shes feeat";2;0;0
"shes frame";0;3;0
"shes go";0;0;39
"shes gonna";0;0;70
"shes grow";2;0;0
"shes has";0;0;49
"shes have";0;2;0
"shes in";0;0;62
"shes kid";0;1;0
"shes let";0;23;0
"shes like";0;0;44
"shes look";1;0;0
"shes my";0;0;50
"shes never";0;0;9
"shes no";14;0;0
"shes noth";1;0;0
"shes onli";0;0;18
"shes outnumb";0;37;0
"shes proud";0;21;0
"shes realli";2;0;0
"shes short";0;0;23
"shes shown";0;2;0
"shes sinc";4;0;0
"shes sing";0;0;55
"shes smell";0;0;10
"shes still";4;0;0
"shes stylish";2;0;0
"shes super";0;0;5
"shes the";0;0;34
"sheva are";0;24;0
"shi and";0;0;44
"shi i";0;0;1
"shi person";31;0;0
"shi so";0;0;44
"shi they";14;0;0
"shia a";43;0;0
"shia after";39;0;0
"shiaa sen";14;0;0
"shiang pork";0;18;0
"shield guitar";1;0;0
"shield of";0;6;0
"shield oper";0;6;0
"shield said";0;2;0
"shield them";0;1;0
"shift becaus";8;0;0
"shift fund";0;8;0
"shift i";4;0;0
"shift in";0;10;0
"shift is";1;15;0
"shift my";0;0;3
"shift shes";0;37;0
"shift tend";0;0;21
"shift the";0;24;0
"shift we";8;0;0
"shift without";0;5;0
"shifti behind";0;2;0
"shimmer mist";33;0;0
"shin hjs";0;0;31
"shin pad";1;0;0
"shin point";0;13;0
"shin said";0;13;0
"shine a";0;1;0
"shine and";0;5;0
"shine ferguson";0;8;0
"shine on";0;4;17
"shine pumpkin";0;0;8
"shine so";0;0;52
"shine with";0;0;16
"shiner decid";4;0;0
"shini gel";1;0;0
"shini whistl";37;0;0
"ship and";0;44;0
"ship charg";2;0;0
"ship construct";0;1;0
"ship contain";16;0;0
"ship cove";0;8;0
"ship east";16;0;0
"ship exact";0;0;63
"ship for";0;11;0
"ship he";0;20;0
"ship if";0;0;35
"ship in";11;0;0
"ship it";0;0;1
"ship lopez";0;42;0
"ship on";0;24;0
"ship over";37;0;0
"ship remain";0;11;0
"ship the";0;1;0
"ship to";0;42;0
"ship turn";32;0;0
"ship was";25;0;0
"ship wreck";16;0;0
"shipbuild industri";25;0;0
"shipment blame";0;1;0
"shipment under";0;2;0
"shipwreck sit";0;11;0
"shirley chisholm";0;0;6
"shirley has";0;2;0
"shirt a";4;0;0
"shirt all";0;0;22
"shirt and";19;30;0
"shirt at";0;3;0
"shirt button";0;0;1
"shirt chap";0;18;0
"shirt fit";17;0;0
"shirt from";17;0;0
"shirt giveawi";0;0;53
"shirt he";0;0;26
"shirt i";2;0;0
"shirt is";0;0;20
"shirt so";0;0;2
"shirt status";17;0;0
"shirt steve";0;0;53
"shirt that";0;0;64
"shirt the";12;0;0
"shirt tomorrow";0;0;1
"shirtless male";0;0;1
"shit about";0;0;1
"shit alon";30;0;0
"shit becaus";36;0;0
"shit childish";0;0;34
"shit confus";0;0;25
"shit dont";0;0;13
"shit ever";0;0;90
"shit from";14;0;0
"shit i";0;0;61
"shit im";0;0;19
"shit is";0;0;135
"shit lifestyl";0;0;44
"shit load";0;0;6
"shit no";8;0;0
"shit now";0;0;39
"shit on";2;0;0
"shit out";2;0;68
"shit start";0;0;5
"shit that";3;0;0
"shit this";0;0;55
"shit wait";0;0;116
"shit whose";37;0;0
"shit yeah";0;0;2
"shitaw cranberri";24;0;0
"shitcough cough";0;0;31
"shitti hair";0;0;41
"shitti one";0;0;13
"shittim to";0;0;1
"shiver envious";2;0;0
"shlaa but";4;0;0
"sho me";0;0;55
"shock ”good";2;0;0
"shock and";20;0;0
"shock as";5;0;0
"shock at";0;1;0
"shock bad";41;0;0
"shock by";1;0;0
"shock him";0;36;0
"shock of";37;0;0
"shock part";2;0;0
"shock price";0;0;10
"shock revel";10;0;0
"shock than";1;0;0
"shock the";0;18;0
"shock they";13;0;0
"shock this";20;0;0
"shock to";26;41;0
"shock triumph";0;3;0
"shocker that";0;6;0
"shockerth most";0;0;1
"shoe and";47;0;1
"shoe anoth";0;7;0
"shoe are";41;0;0
"shoe at";0;0;64
"shoe bitch";0;0;1
"shoe box";12;0;0
"shoe but";1;0;0
"shoe casual";0;18;0
"shoe co";0;17;0
"shoe drawer";4;0;0
"shoe etc";0;0;13
"shoe for";13;0;8
"shoe good";0;0;32
"shoe hale";7;0;0
"shoe i";0;1;0
"shoe includ";0;18;0
"shoe jan";0;57;0
"shoe line";9;0;0
"shoe on";0;0;47
"shoe team";1;0;0
"shoe that";18;40;0
"shoe themselv";41;0;0
"shoe they";41;0;0
"shoe to";39;17;0
"shoehorn into";0;4;0
"shofner recoveri";0;11;0
"shone the";1;0;0
"shone through";0;35;0
"shoo ipad";0;0;51
"shook his";3;0;0
"shoot a";0;0;35
"shoot american";39;0;0
"shoot and";2;43;0
"shoot angl";0;6;0
"shoot box";0;0;29
"shoot contest";0;0;1
"shoot death";17;0;0
"shoot film";15;0;0
"shoot from";0;15;0
"shoot guard";0;34;0
"shoot he";0;16;0
"shoot how";0;0;58
"shoot in";0;23;0
"shoot it";0;0;35
"shoot just";0;38;0
"shoot me";0;0;31
"shoot occur";0;3;0
"shoot on";1;0;17
"shoot peopl";52;0;0
"shoot percent";0;32;0
"shoot perform";0;38;0
"shoot pool";0;9;0
"shoot rabbit";0;3;0
"shoot rather";0;1;0
"shoot seem";0;0;2
"shoot spree";0;21;0
"shoot start";0;42;0
"shoot team";0;2;0
"shoot the";40;1;0
"shoot they";0;31;0
"shoot thing";2;0;0
"shoot up";0;4;0
"shoot us";0;0;37
"shoot was";0;6;0
"shoot which";7;33;0
"shooter but";0;26;0
"shooter clean";0;0;52
"shooter in";0;2;0
"shooter therefor";0;2;0
"shootfirstaskquestionslat approach";15;0;0
"shootout a";0;27;0
"shootout attempt";0;15;0
"shootout field";0;2;0
"shop and";60;27;60
"shop around";10;0;0
"shop at";0;3;5
"shop cart";0;4;0
"shop center";1;19;24
"shop chockablock";0;1;0
"shop dont";0;0;38
"shop for";89;94;68
"shop gerd";0;4;0
"shop i";12;1;11
"shop in";2;0;0
"shop it";32;0;0
"shop kadew";0;15;0
"shop kick";4;0;0
"shop sell";0;7;0
"shop she";0;3;0
"shop to";23;0;0
"shop tonight";0;0;37
"shop we";27;0;0
"shop where";27;0;0
"shop with";0;50;0
"shopinternet messag";15;0;0
"shopkeep than";0;1;0
"shopper and";0;35;0
"shopper outlook";0;1;0
"shopper who";0;40;0
"shoprit gift";0;5;0
"shoprit lpga";0;20;0
"shore etc";0;0;23
"shore is";22;0;0
"shore it";0;31;0
"shore perhap";35;0;0
"shore” may";0;28;0
"short a";0;2;0
"short after";22;4;0
"short afterward";0;12;0
"short amount";0;8;0
"short an";0;0;23
"short and";32;1;1
"short as";1;0;0
"short befor";0;80;0
"short birdi";0;33;0
"short caucus";0;24;0
"short circuit";0;0;15
"short day";11;0;0
"short distanc";0;1;0
"short featur";0;1;0
"short fiction";42;0;0
"short grain";13;0;0
"short ha";0;0;9
"short i";12;0;0
"short id";0;0;8
"short lane";0;10;0
"short leg";0;15;0
"short list";0;58;0
"short live";24;0;0
"short lot";14;0;0
"short notic";1;0;0
"short now";0;0;52
"short of";28;80;21
"short on";3;2;0
"short order";0;36;0
"short period";32;0;0
"short posit";0;7;0
"short regent";10;0;0
"short sad";14;0;0
"short shes";4;0;0
"short shift";0;0;55
"short slideshow";0;9;0
"short stick";36;0;0
"short stint";0;12;0
"short stori";84;0;0
"short term";172;0;0
"short unfortun";0;0;14
"short well";4;0;0
"short while";70;0;0
"short with";12;0;0
"short witti";0;0;13
"shortag of";56;12;1
"shortcom by";0;7;0
"shortcom the";22;35;0
"shortcut phrase";0;1;0
"shortcut taken";0;31;0
"shorten offseason";0;31;0
"shorten the";0;7;0
"shorten their";0;16;0
"shorter form";1;0;0
"shortfal for";0;16;0
"shortfal includ";0;1;0
"shorthand and";19;0;0
"shorti for";0;0;1
"shortrang failur";0;0;30
"shorttemp wife";0;2;0
"shortterm effect";0;48;0
"shortterm solut";3;0;0
"shortterm to";0;8;0
"shot a";0;0;1
"shot also";18;0;0
"shot and";0;9;0
"shot anderson";1;0;0
"shot are";0;5;6
"shot at";94;83;0
"shot becaus";12;0;0
"shot but";34;4;0
"shot by";3;0;0
"shot dental";25;0;0
"shot friday";0;31;0
"shot from";0;54;0
"shot her";1;6;0
"shot his";0;5;0
"shot i";0;1;0
"shot in";0;1;36
"shot it�";0;1;0
"shot keep";0;2;0
"shot multi";0;0;29
"shot multipl";0;28;0
"shot of";1;36;4
"shot on";0;60;27
"shot out";2;0;0
"shot outsid";0;0;51
"shot so";2;0;0
"shot that";0;13;0
"shot the";0;43;0
"shot them";0;0;3
"shot this";0;15;0
"shot through";1;0;0
"shot to";0;32;0
"shot tuesday";0;3;0
"shot unarm";1;0;0
"shot up";0;13;0
"shot w";0;0;15
"shot were";0;52;0
"shot when";0;26;0
"shot who";0;0;3
"shot with";0;31;0
"shotgun radio";0;0;15
"shotgunwield secur";0;44;0
"should a";0;0;2
"should all";32;29;1
"should alreadi";26;0;0
"should also";8;28;0
"should alway";0;27;0
"should as";1;0;0
"should ask";0;0;1
"should be";380;272;493
"should but";34;10;0
"should buy";31;0;0
"should call";8;5;0
"should catch";18;0;24
"should chang";0;0;56
"should close";10;0;0
"should come";0;0;14
"should continu";0;30;0
"should discuss";0;24;0
"should dislik";16;0;0
"should do";28;0;32
"should dress";38;0;0
"should evalu";0;4;0
"should everi";0;0;57
"should expir";0;9;0
"should find";0;21;0
"should follow";0;0;59
"should get";8;0;4
"should give";0;21;5
"should go";0;0;105
"should have";194;105;251
"should help";19;0;0
"should host";0;0;4
"should i";45;0;267
"should improv";33;0;0
"should in";17;0;0
"should includ";5;0;0
"should is";0;0;25
"should just";0;0;97
"should knit";0;0;5
"should know";7;0;79
"should know—that";26;0;0
"should leav";0;63;0
"should let";0;0;21
"should link";0;0;5
"should look";1;0;0
"should love";1;0;0
"should make";35;0;0
"should meet";3;0;0
"should move";0;24;0
"should never";34;0;51
"should not";134;50;0
"should open";0;0;57
"should pay";0;1;0
"should pick";0;37;0
"should pleas";40;0;0
"should pose";40;0;0
"should probabl";0;0;38
"should prolli";0;0;4
"should realli";0;0;4
"should remain";0;4;0
"should resolv";5;0;0
"should see";17;10;0
"should sing";0;0;2
"should smile";0;0;15
"should start";29;0;0
"should step";13;0;0
"should still";23;4;42
"should stop";0;1;0
"should take";19;0;0
"should talk";0;0;38
"should thank";31;0;0
"should that";0;36;0
"should then";6;0;0
"should therefor";39;0;0
"should they";1;0;0
"should think";17;0;0
"should too";0;8;0
"should tri";0;0;50
"should tweet";0;0;48
"should updat";0;0;51
"should ur";0;0;62
"should vlog";0;0;4
"should watch";3;0;0
"shoulda off";0;0;82
"shoulder are";22;0;0
"shoulder from";6;0;36
"shoulder injuri";0;38;0
"shoulder of";0;0;2
"shoulder strap";54;0;0
"shoulder the";0;34;0
"shoulder wanna";0;19;0
"shouldn’t be";10;0;0
"shouldnt be";0;1;68
"shouldnt detract";0;7;0
"shouldnt get";0;0;14
"shouldnt go";0;19;0
"shouldnt have";27;45;93
"shouldnt i";0;2;0
"shouldnt judg";0;4;0
"shouldnt scare";0;1;0
"shouldnt take";0;4;0
"shouldnt think";11;0;0
"shouldnt wish";3;0;0
"shouldv brought";0;0;59
"shouldv stay";0;0;3
"shouldv won";0;0;36
"shout all";4;0;0
"shout and";34;0;0
"shout in";0;27;0
"shout it";0;0;69
"shout nanci";4;0;0
"shout out";0;0;134
"shout the";0;0;38
"shoutout boy";0;0;4
"shoutout it";0;0;1
"shoutout new";0;0;24
"shoutout pleas";0;0;17
"shoutout to";0;0;62
"shoutout today";0;0;71
"shoutout too";0;0;1
"shove an";0;1;0
"shove and";0;13;0
"shove ato";0;0;41
"shove him";0;13;0
"shove you";0;0;38
"show a";7;94;0
"show �";9;0;0
"show –";15;0;0
"show —";9;0;0
"show agit";0;1;0
"show all";24;0;0
"show and";33;0;11
"show anyway";0;0;3
"show as";7;0;0
"show at";16;41;0
"show becaus";35;0;0
"show better";0;36;0
"show billi";0;1;0
"show busi";0;30;0
"show call";10;0;0
"show club";0;0;53
"show come";9;0;0
"show confirm";0;1;0
"show definit";0;0;43
"show did";44;0;0
"show dm";0;0;1
"show doesnt";0;31;0
"show dog";0;0;57
"show each";29;15;0
"show embarrass";0;0;41
"show era";0;0;9
"show especiali";17;0;0
"show europ";0;0;4
"show ever";0;0;5
"show everyth";6;0;0
"show fewer";0;23;0
"show film";0;36;0
"show find";0;8;0
"show for";0;0;83
"show girl";0;17;0
"show has";0;0;52
"show her";0;0;8
"show here";26;0;0
"show him";25;39;0
"show himself";23;0;0
"show his";1;0;0
"show hope";0;0;4
"show hors";0;0;59
"show how";55;0;39
"show hud";0;0;12
"show i";0;0;5
"show in";63;67;44
"show increas";11;0;0
"show initi";0;7;0
"show is";0;0;55
"show it";0;4;0
"show ive";0;0;1
"show jersey";0;0;23
"show just";0;33;1
"show last";0;0;3
"show lead";0;1;0
"show left";0;0;7
"show licens";0;0;27
"show littl";0;8;0
"show love";0;0;4
"show me";41;0;0
"show mr";0;33;0
"show much";15;0;0
"show must";0;23;8
"show my";18;0;50
"show no";0;16;2
"show now";0;0;4
"show of";53;0;30
"show off";0;19;38
"show on";0;0;81
"show onc";44;0;0
"show open";0;16;0
"show other";0;0;26
"show out";2;0;0
"show pasok";17;0;0
"show peopl";0;0;7
"show perman";27;0;0
"show pictur";0;6;0
"show play";0;0;22
"show player";0;7;0
"show present";0;43;0
"show proof";30;0;0
"show properti";0;0;3
"show respect";1;0;0
"show restraint";0;11;0
"show right";0;0;21
"show rock";0;0;1
"show ruth";0;0;66
"show senser";0;3;0
"show show";0;0;3
"show sign";0;41;0
"show someon";0;0;27
"show sportingkc";0;0;42
"show star";5;0;0
"show start";0;0;95
"show sunday";0;0;11
"show taxi";6;0;0
"show that";109;145;48
"show the";46;207;0
"show them";26;0;0
"show themselv";48;0;0
"show they";34;0;0
"show this";44;0;91
"show though";54;0;0
"show time";0;0;2
"show to";4;0;5
"show today";0;0;41
"show tonight";0;0;2
"show too";32;0;0
"show trial";8;0;0
"show tuesday";0;0;13
"show tweet";0;0;43
"show two";0;25;0
"show unsaf";0;6;0
"show up";185;153;42
"show us";5;68;3
"show w";0;0;46
"show was";10;43;24
"show wednesday";0;31;0
"show week";0;0;53
"show were";6;0;0
"show whether";0;11;0
"show which";11;0;0
"show who";0;0;24
"show whos";0;0;2
"show will";0;0;98
"show with";29;43;0
"show worth";0;0;1
"show you";96;4;167
"show your";6;0;3
"showalt didnt";0;34;0
"showandmail take";0;0;4
"showcas at";0;41;0
"showcas babyboom";0;41;0
"showcas beer";39;0;0
"showcas divers";0;26;0
"showcas everyth";24;0;0
"showcas for";0;9;0
"showcas his";0;9;0
"showcas it";0;3;0
"showcas one";3;0;0
"showcas their";29;2;0
"showdown with";0;1;0
"shower and";43;6;20
"shower april";22;0;0
"shower bring";37;0;0
"shower curtain";39;0;42
"shower dri";11;0;0
"shower go";0;0;8
"shower haha";0;0;20
"shower head";25;0;0
"shower last";31;0;0
"shower nice";0;0;44
"shower replac";2;0;0
"shower them";15;0;0
"shower when";0;44;0
"shower with";0;0;1
"shower without";0;0;42
"showeth merci";5;0;0
"showman he";45;0;0
"showman soul";0;0;7
"shown a";0;1;0
"shown abov";20;0;0
"shown by";34;0;0
"shown from";0;0;62
"shown in";0;2;0
"shown it";0;23;0
"shown on";0;0;4
"shown separ";0;36;0
"shown that";39;0;0
"shown their";35;0;0
"shown to";27;38;0
"shown us";0;20;0
"showoff for";1;0;0
"showtim more";0;0;4
"showtim sunday";0;34;0
"shred cheddar";13;0;0
"shred chees";5;0;0
"shred half";13;0;0
"shred happi";0;0;12
"shred hash";22;0;0
"shred of";0;0;8
"shred was";1;0;0
"shred’ it";8;0;0
"shrek the";0;34;0
"shrew was";21;0;0
"shrewd blend";0;1;0
"shrewsiz meal";21;0;0
"shriek allahu";30;0;0
"shrimp ginger";3;0;0
"shrimp in";0;1;0
"shrimpandgrit trend";0;2;0
"shrine six";0;36;0
"shrink back";34;0;0
"shrink the";2;0;0
"shriver is";0;2;0
"shroom trip";5;0;0
"shroud by";0;28;0
"shrub and";0;120;0
"shrub is";0;12;0
"shrug she";0;16;0
"shrug those";0;40;0
"shrug to";1;0;0
"shrunken befoul";0;3;0
"shuck thank";0;0;1
"shudder and";27;0;0
"shudder as";14;0;0
"shuffl board";0;0;61
"shuffl hustl";0;0;56
"shuffl like";0;36;0
"shuffl them";29;0;0
"shui and";0;17;0
"shui antiqu";0;0;50
"shunt to";36;0;0
"shut down";1;33;53
"shut himself";0;16;0
"shut off";0;43;0
"shut out";0;48;0
"shut the";0;0;52
"shut up";0;0;119
"shut your";0;0;37
"shutdown may";0;24;0
"shutdown was";0;6;0
"shutout apiec";0;6;0
"shutout into";0;36;0
"shutout loss";0;37;0
"shutout of";0;39;0
"shuttl carrier";0;8;0
"shuttl era";0;0;1
"shuttl goe";17;0;0
"shuttl launch";0;0;53
"shuttl sunbak";0;13;0
"shuttl were";17;0;0
"shux rt";0;0;21
"shyness is";31;0;0
"shyness my";31;0;0
"sibiu both”";12;0;0
"sibley’ view";27;0;0
"sibol squar";20;0;0
"sichuanes but";1;0;0
"sicili were";1;0;0
"sick af";0;0;55
"sick and";0;0;27
"sick as";22;0;0
"sick bankruptci";46;0;0
"sick book";0;0;38
"sick children";1;0;0
"sick dog";0;0;2
"sick ����";0;0;20
"sick feel";0;0;29
"sick human";0;0;70
"sick i";6;0;0
"sick mayb";0;0;32
"sick of";43;0;41
"sick or";10;0;0
"sick sick";0;0;44
"sick team";0;0;44
"sick that";43;30;0
"sick weird";0;0;5
"sick where";0;0;14
"sicker than";0;0;2
"sicord broke";0;30;0
"sid were";13;0;0
"side a";0;0;1
"side and";29;43;1
"side are";0;26;0
"side befor";0;19;0
"side by";0;0;32
"side custom";0;0;5
"side dish";14;0;0
"side game";0;74;0
"side had";15;0;0
"side handi";7;0;0
"side hip";35;0;0
"side i";22;0;0
"side i’d";1;0;0
"side is";29;0;0
"side issu";1;0;0
"side letter";0;5;0
"side lot";4;0;0
"side market";0;1;0
"side of";206;216;123
"side officialwinn";0;0;68
"side on";0;0;8
"side onli";3;0;0
"side panel";0;1;0
"side paradox";0;0;53
"side perhap";31;0;0
"side ripoff";8;0;0
"side she";20;10;0
"side smooth";22;0;0
"side stori";0;0;5
"side tabl";1;0;0
"side than";0;0;5
"side that";22;0;0
"side to";1;31;0
"side two";58;0;0
"side upper";0;1;0
"side ventur";0;0;19
"side was";0;1;0
"side we";20;0;0
"side with";44;26;0
"side you";0;12;57
"side�but chose";14;0;0
"sideburn and";0;38;0
"sideeveri time";0;0;2
"sidefoot home";22;0;0
"sidelin and";0;1;0
"sidelin for";0;38;0
"sidelin was";0;30;0
"sideshow act";0;18;0
"sidewalk and";0;36;0
"sideway acceler";0;2;0
"sideway fool";3;0;0
"sideway this";0;0;32
"siedhoff grew";0;36;0
"sieg is";3;0;0
"sieg of";0;5;0
"siemen in";5;0;0
"sierra magazin";0;2;0
"siewnya ang";9;0;0
"sig hat";0;0;47
"sig jersey";0;0;47
"sigh and";33;0;0
"sigh of";2;0;0
"sigh roll";0;0;54
"sigh she";35;0;0
"sight are";10;22;0
"sight bottl";25;0;0
"sight how";0;7;0
"sight took";1;0;0
"sign a";0;77;0
"sign �";0;1;0
"sign albert";0;1;0
"sign arent";30;0;0
"sign banner";0;8;0
"sign bonus";0;1;0
"sign butta";0;0;10
"sign by";3;0;0
"sign contract";0;38;55
"sign defenseman";0;0;57
"sign display";0;5;0
"sign down";0;1;0
"sign for";0;38;3
"sign from";0;0;41
"sign have";0;0;2
"sign him";0;43;0
"sign how";45;0;0
"sign i";15;0;0
"sign identif";0;5;0
"sign in";2;0;8
"sign into";1;0;0
"sign irv";0;7;0
"sign is";45;0;0
"sign kind";2;0;0
"sign let’";26;0;0
"sign meet";2;0;0
"sign midway";0;20;0
"sign my";0;0;63
"sign of";43;67;0
"sign off";0;28;0
"sign on";0;31;3
"sign or";0;9;0
"sign out";0;34;0
"sign post";0;4;0
"sign saturday";0;2;0
"sign seal";0;0;39
"sign set";0;32;0
"sign sinc";1;0;0
"sign that";0;26;0
"sign the";0;46;0
"sign to";0;28;0
"sign up";134;39;133
"sign was";36;0;0
"sign with";0;47;0
"signal a";0;38;0
"signal here";0;42;0
"signal it";11;0;0
"signal that";0;47;22
"signal was";31;0;0
"signal with";37;0;0
"signatur featur";0;25;0
"signatur repres";0;4;0
"signe for";26;0;0
"signific achiev";0;13;0
"signific amount";15;0;0
"signific and";0;6;0
"signific aspir";0;40;0
"signific consum";0;10;0
"signific differ";27;0;0
"signific do";39;0;0
"signific extent";27;0;0
"signific foodrel";0;2;0
"signific for";4;0;0
"signific health";40;0;0
"signific impact";111;0;0
"signific in";3;0;0
"signific incid";0;32;0
"signific increas";42;0;0
"signific injuri";0;16;0
"signific loosen";0;30;0
"signific minor";0;2;0
"signific number";7;0;0
"signific one";29;0;0
"signific other’";1;0;0
"signific place";0;8;0
"signific pool";27;0;0
"signific setback";0;4;0
"signific sign";26;0;0
"signific that";0;11;0
"signific to";33;0;0
"signific way";43;0;0
"signon for";0;0;16
"signup for";4;0;0
"sila was";0;31;0
"sila weir";0;4;0
"silatolu gt";0;3;0
"silenc a";0;0;18
"silenc as";18;0;0
"silenc final";29;0;0
"silenc follow";4;0;0
"silenc prone";0;0;48
"silenc reign";21;0;0
"silenc rsass";0;0;48
"silenc send";2;0;0
"silenc then";35;0;0
"silenc to";8;0;0
"silenc when";0;8;0
"silent assum";32;0;0
"silent bob";0;0;23
"silent but";9;0;0
"silent one";0;0;1
"silent world";0;0;39
"silfastmcphal e";0;1;0
"silicon from";0;30;0
"silicon valley";14;0;0
"silk jacket";35;0;0
"silk satin";2;0;0
"silk with";0;6;0
"silki ribbon";43;0;0
"silkscreen babi";31;0;0
"silli and";32;0;0
"silli as";0;0;22
"silli last";1;0;0
"silli mandi";0;5;0
"silli mood";6;0;0
"silli question";10;0;0
"silli thing";23;0;0
"silli to";0;21;0
"silsbi got";19;0;0
"silver and";17;0;0
"silver certif";0;31;0
"silver charm";5;0;0
"silver creek";0;15;0
"silver handgun";0;10;0
"silver necklac";0;31;0
"silver spoon";0;0;58
"silver that";0;48;0
"silver tip";0;26;0
"silver to";0;30;0
"silverado pickup";0;6;0
"sim ad";0;26;0
"sim card";20;0;0
"sim lock";1;0;0
"simeon castill";0;9;0
"similar “christma";22;0;0
"similar account";9;0;0
"similar advic";1;0;0
"similar bad";46;0;0
"similar bleak";49;0;0
"similar deal";36;0;0
"similar dexter";31;0;0
"similar effort";0;1;0
"similar event";7;0;0
"similar experi";4;0;0
"similar given";3;0;0
"similar happen";24;0;0
"similar if";3;0;0
"similar offens";0;1;0
"similar our";0;0;9
"similar person";0;48;0
"similar process";15;0;0
"similar quantiti";0;28;0
"similar requir";39;0;0
"similar show";0;40;0
"similar style";41;0;0
"similar such";0;10;0
"similar the";36;0;0
"similar titl";32;0;0
"similar to";30;81;0
